task_name,task_label,protocol_id,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,criterion_score,total_pulses,baseline_score,trained_score,no_reset_score,reset_score,residual_performance,forgetting_score,score_drop,criterion_forget,made_forget,relearn_measured,relearn_trials,relearn_score,relearn_reached_criterion,relearn_savings,energy_cost_uC,reset_minus_no_reset_weight_norm,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,replicates
conditioned_electrode_association,Association,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,160,0.4,1002.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,16.042666666666666,50.92052888390345,-0.07106942065271943,338933.0,3
conditioned_electrode_association,Association,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,160,0.4,918.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,14.698666666666668,48.812719086950814,-0.07746527318291496,330663.6666666667,3
conditioned_electrode_association,Association,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,160,0.4,1738.0,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,27.808000000000003,156.34024956887512,-0.11291621530630569,867833.0,3
conditioned_electrode_association,Association,b2_static_shared_3s_50uA,2.0,static,shared,3.0,50.0,160,0.4,689.3333333333334,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,11.029333333333334,38.918529463859294,-0.0621602772940989,245978.0,3
pattern_discrimination,Pattern,b-2_chirp_correlated_3s_50uA,-2.0,chirp,correlated,3.0,50.0,160,0.35,2179.3333333333335,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,34.86933333333334,214.1700941090231,-0.07338484070379671,1143353.0,3
pattern_discrimination,Pattern,b-2_chirp_shared_3s_50uA,-2.0,chirp,shared,3.0,50.0,160,0.35,3716.3333333333335,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,59.461333333333336,311.0412933017785,-0.0162299160472562,2210577.0,3
pattern_discrimination,Pattern,b0_chirp_correlated_3s_50uA,0.0,chirp,correlated,3.0,50.0,160,0.35,1495.3333333333333,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,23.92533333333333,110.17005206649857,-0.08379184638211246,653900.3333333334,3
pattern_discrimination,Pattern,b0_chirp_shared_3s_50uA,0.0,chirp,shared,3.0,50.0,160,0.35,2567.3333333333335,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,41.077333333333335,248.3079944340542,-0.0545007687509338,1429977.3333333333,3
pattern_discrimination,Pattern,b-2_epoch_pause_shared_3s_50uA,-2.0,epoch_pause,shared,3.0,50.0,160,0.35,1142.0,0.0,1.0,1.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,1.0,0.0,0.0,1.0,0.0,0.4583333333333333,1.0,1.0,18.272000000000002,79.0375530557594,-0.0906923459318884,515289.6666666667,3
pattern_discrimination,Pattern,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,160,0.35,1738.0,0.0,1.0,1.0,0.4791666666666667,0.4791666666666667,0.5208333333333334,1.0,0.0,0.0,1.0,0.0,0.4791666666666667,1.0,1.0,27.808000000000003,159.31318043136505,-0.09896427533132234,878056.6666666666,3
pattern_discrimination,Pattern,b-2_gated_burst_shared_3s_50uA,-2.0,gated_burst,shared,3.0,50.0,160,0.35,1011.3333333333334,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,16.18133333333333,135.99463249542725,-0.09688517491479247,624162.6666666666,3
pattern_discrimination,Pattern,b0_gated_burst_shared_3s_50uA,0.0,gated_burst,shared,3.0,50.0,160,0.35,1018.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,16.288,138.2927256938737,-0.09561152020729737,620036.0,3
pattern_discrimination,Pattern,b2_gated_burst_shared_3s_50uA,2.0,gated_burst,shared,3.0,50.0,160,0.35,1073.6666666666667,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,17.17866666666667,123.0166767249432,-0.0956588131285524,612179.6666666666,3
pattern_discrimination,Pattern,b-2_static_shared_3s_50uA,-2.0,static,shared,3.0,50.0,160,0.35,1513.6666666666667,0.0,1.0,1.0,0.5208333333333334,0.5208333333333334,0.4791666666666667,1.0,0.0,0.0,1.0,0.0,0.5208333333333334,1.0,1.0,24.218666666666667,100.34961919251721,-0.09261749569176149,676363.6666666666,3
pattern_discrimination,Pattern,b2_chirp_correlated_3s_50uA,2.0,chirp,correlated,3.0,50.0,160,0.35,986.3333333333334,0.0,1.0,1.0,0.75,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,15.781333333333334,64.7727656017892,-0.0829200807375106,386133.6666666667,3
pattern_discrimination,Pattern,b0_gated_burst_correlated_3s_50uA,0.0,gated_burst,correlated,3.0,50.0,160,0.35,569.0,0.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,9.104000000000001,55.09409198509218,-0.06661893567256154,300206.6666666667,3
pattern_discrimination,Pattern,b2_gated_burst_correlated_3s_50uA,2.0,gated_burst,correlated,3.0,50.0,160,0.35,637.3333333333334,0.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,10.197333333333333,66.58368355333332,-0.07442316626715967,348358.6666666667,3
pattern_discrimination,Pattern,b2_static_shared_3s_50uA,2.0,static,shared,3.0,50.0,160,0.35,689.3333333333334,0.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,11.029333333333334,41.727188530670965,-0.06148091991259106,250601.33333333334,3
pattern_discrimination,Pattern,b0_epoch_pause_shared_3s_50uA,0.0,epoch_pause,shared,3.0,50.0,160,0.35,713.0,0.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.08333333333333333,1.0,0.0,0.0,1.0,0.0,0.9166666666666666,1.0,1.0,11.408000000000001,39.90043052913786,-0.0619245191699343,244216.0,3
pattern_discrimination,Pattern,b-2_chirp_shared_3s_10uA,-2.0,chirp,shared,3.0,10.0,160,0.35,3716.3333333333335,0.0,1.0,1.0,0.9375,0.9375,0.0625,1.0,0.0,0.0,1.0,0.0,0.9375,1.0,1.0,11.892266666666666,15.273303971245179,-0.006277766136836266,43528.333333333336,3
pattern_discrimination,Pattern,b-2_static_correlated_3s_50uA,-2.0,static,correlated,3.0,50.0,160,0.35,894.3333333333334,0.0,1.0,1.0,0.9375,0.9375,0.0625,1.0,0.0,0.0,1.0,0.0,0.9375,1.0,1.0,14.309333333333333,51.12481694348446,-0.0627725933202494,273528.3333333333,3
pattern_discrimination,Pattern,b2_epoch_pause_shared_3s_50uA,2.0,epoch_pause,shared,3.0,50.0,160,0.35,452.3333333333333,0.0,1.0,1.0,0.9375,0.9375,0.0625,0.6666666666666666,0.0,0.0,1.0,0.0,0.9375,1.0,1.0,7.237333333333333,27.00898519082466,-0.0404884106204328,138416.33333333334,3
pattern_discrimination,Pattern,b-2_alternating_blue_red_shared_3s_50uA,-2.0,alternating_blue_red,shared,3.0,50.0,160,0.35,918.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,14.698666666666668,51.53287468046568,-0.06889108950946063,336391.0,3
pattern_discrimination,Pattern,b-2_chirp_correlated_3s_10uA,-2.0,chirp,correlated,3.0,10.0,160,0.35,2179.3333333333335,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.6666666666666666,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,6.973866666666666,3.753094857234768,-0.001689854022559,5171.666666666667,3
pattern_discrimination,Pattern,b-2_epoch_pause_correlated_3s_50uA,-2.0,epoch_pause,correlated,3.0,50.0,160,0.35,614.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.6666666666666666,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,9.834666666666667,35.94393259135939,-0.0491432882001779,175668.0,3
pattern_discrimination,Pattern,b0_alternating_blue_red_shared_3s_50uA,0.0,alternating_blue_red,shared,3.0,50.0,160,0.35,918.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,14.698666666666668,51.53287468046568,-0.06889108950946063,336391.0,3
pattern_discrimination,Pattern,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,160,0.35,918.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,14.698666666666668,51.53287468046568,-0.06889108950946063,336391.0,3
pattern_discrimination,Pattern,b2_chirp_shared_3s_10uA,2.0,chirp,shared,3.0,10.0,160,0.35,1738.0,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.6666666666666666,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,5.5615999999999985,7.768190281860857,-0.002863693618061733,14710.333333333334,3
pattern_discrimination,Pattern,b-2_epoch_pause_shared_3s_10uA,-2.0,epoch_pause,shared,3.0,10.0,160,0.35,1142.0,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,3.6543999999999994,0.039875426632289865,0.0,10.666666666666666,3
pattern_discrimination,Pattern,b0_chirp_correlated_3s_10uA,0.0,chirp,correlated,3.0,10.0,160,0.35,1495.3333333333333,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,4.785066666666666,1.322255392952593,-0.00021947719869430023,782.3333333333334,3
pattern_discrimination,Pattern,b0_chirp_shared_3s_10uA,0.0,chirp,shared,3.0,10.0,160,0.35,2567.3333333333335,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,8.215466666666666,4.262752938357946,-0.00182548027851491,6301.0,3
pattern_discrimination,Pattern,b0_epoch_pause_correlated_3s_50uA,0.0,epoch_pause,correlated,3.0,50.0,160,0.35,403.6666666666667,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,6.458666666666667,24.671547038366892,-0.024035923179536803,96088.33333333333,3
pattern_discrimination,Pattern,b0_static_correlated_3s_50uA,0.0,static,correlated,3.0,50.0,160,0.35,596.0,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,9.536,33.68777868245956,-0.038484990476478964,146824.66666666666,3
pattern_discrimination,Pattern,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,160,0.35,1002.6666666666666,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,16.042666666666666,54.223213299203486,-0.06986864508394668,345928.6666666667,3
pattern_discrimination,Pattern,b2_epoch_pause_correlated_3s_50uA,2.0,epoch_pause,correlated,3.0,50.0,160,0.35,276.0,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,4.416,17.93614818858158,-0.017826985203177534,62758.333333333336,3
pattern_discrimination,Pattern,b2_static_correlated_3s_50uA,2.0,static,correlated,3.0,50.0,160,0.35,406.6666666666667,0.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.3333333333333333,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,6.506666666666667,24.31588684338999,-0.028465568433247202,100752.66666666667,3
